air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_power,temp_diff,overstrain,machine_failure
303.7,312.8,1488,42.8,54,63686.4,9.1,2311.2,0
303.7,312.8,1523,40.7,59,61986.1,9.1,2401.3,0
303.7,312.8,1543,38.3,61,59096.9,9.1,2336.3,0
303.7,312.8,1634,33.8,63,55229.2,9.1,2129.4,0
303.8,312.9,1815,27.8,66,50457.0,9.1,1834.8,0
303.8,312.9,1594,35.2,69,56108.8,9.1,2428.8,0
303.8,313.0,1452,38.6,72,56047.2,9.2,2779.2,0
303.9,313.0,1759,28.4,74,49955.6,9.1,2101.6,0
303.9,313.0,1408,47.5,76,66880.0,9.1,3610.0,0
303.9,313.0,1483,45.0,78,66735.0,9.1,3510.0,0
303.9,313.0,1620,36.6,80,59292.0,9.1,2928.0,0
304.0,313.1,1466,39.5,83,57907.0,9.1,3278.5,0
304.1,313.1,1556,36.3,86,56482.8,9.0,3121.8,0
304.0,313.0,1350,61.1,88,82485.0,9.0,5376.8,0
304.0,313.1,1404,47.1,90,66128.4,9.1,4239.0,0
304.0,313.0,1575,34.5,92,54337.5,9.0,3174.0,0
303.9,313.1,1639,29.0,95,47531.0,9.2,2755.0,0
303.9,313.1,1473,42.8,97,63044.4,9.2,4151.6,0
303.9,313.2,1481,40.0,100,59240.0,9.3,4000.0,0
304.0,313.3,1294,54.6,102,70652.4,9.3,5569.2,0
303.9,313.2,1630,29.3,104,47759.0,9.3,3047.2,0
303.9,313.2,1624,39.8,107,64635.2,9.3,4258.6,0
303.9,313.1,1437,48.3,110,69407.1,9.2,5313.0,0
303.8,313.0,1514,45.0,113,68130.0,9.2,5085.0,0
304.0,313.1,1694,31.4,116,53191.6,9.1,3642.4,0
304.0,313.1,1564,50.9,119,79607.6,9.1,6057.1,0
303.9,313.1,1514,41.1,121,62225.4,9.2,4973.1,0
304.0,313.2,1500,40.6,124,60900.0,9.2,5034.4,0
304.0,313.2,1615,37.8,127,61047.0,9.2,4800.6,0
304.1,313.2,1586,41.1,129,65184.6,9.1,5301.9,0
304.1,313.3,1732,28.5,132,49362.0,9.2,3762.0,0
304.1,313.3,1689,32.5,134,54892.5,9.2,4355.0,0
304.1,313.2,1586,34.6,139,54875.6,9.1,4809.4,0
304.0,313.2,1314,47.1,144,61889.4,9.2,6782.4,0
304.1,313.2,1569,35.8,146,56170.2,9.1,5226.8,0
304.1,313.2,1468,39.4,148,57839.2,9.1,5831.2,0
304.1,313.2,1412,47.5,150,67070.0,9.1,7125.0,0
304.1,313.2,1510,46.9,152,70819.0,9.1,7128.8,0
304.1,313.2,1410,42.4,155,59784.0,9.1,6572.0,0
304.1,313.3,1680,29.3,158,49224.0,9.2,4629.4,0
304.0,313.2,1271,68.6,161,87190.6,9.2,11044.6,1
304.0,313.1,1472,45.5,166,66976.0,9.1,7553.0,0
304.0,313.0,1701,30.4,171,51710.4,9.0,5198.4,0
303.9,313.0,1480,39.9,176,59052.0,9.1,7022.4,0
303.9,313.0,1433,48.4,178,69357.2,9.1,8615.2,0
303.8,312.9,1514,34.3,180,51930.2,9.1,6174.0,0
303.8,312.9,1619,35.7,182,57798.3,9.1,6497.4,0
303.8,312.9,1378,45.6,184,62836.8,9.1,8390.4,0
303.9,312.9,1430,53.5,189,76505.0,9.0,10111.5,0
303.8,312.9,1367,49.9,192,68213.3,9.1,9580.8,0
303.9,312.9,1526,42.5,194,64855.0,9.0,8245.0,0
303.9,312.8,1419,47.9,196,67970.1,8.9,9388.4,0
304.0,312.8,1542,42.7,198,65843.4,8.8,8454.6,0
304.0,312.9,1363,62.5,200,85187.5,8.9,12500.0,1
304.0,312.9,1313,53.9,202,70770.7,8.9,10887.8,0
304.0,312.9,1495,46.6,0,69667.0,8.9,0.0,0
304.0,313.0,1407,42.1,5,59234.7,9.0,210.5,0
304.1,313.0,1566,37.2,7,58255.2,8.9,260.4,0
304.1,313.1,1550,30.9,9,47895.0,9.0,278.1,0
304.2,313.2,1396,50.5,11,70498.0,9.0,555.5,0
304.3,313.3,1540,39.0,14,60060.0,9.0,546.0,0
304.2,313.2,1380,48.7,17,67206.0,9.0,827.9,0
304.2,313.1,1608,31.1,20,50008.8,8.9,622.0,0
304.2,313.0,1442,40.9,23,58977.8,8.8,940.7,0
304.1,313.0,1408,45.3,28,63782.4,8.9,1268.4,0
304.0,313.0,1454,46.8,30,68047.2,9.0,1404.0,0
304.1,313.1,1666,34.6,33,57643.6,9.0,1141.8,0
304.1,313.2,1366,46.6,35,63655.6,9.1,1631.0,0
304.2,313.2,1464,44.9,37,65733.6,9.0,1661.3,0
304.3,313.3,1775,24.9,39,44197.5,9.0,971.1,0
304.3,313.4,1482,43.8,41,64911.6,9.1,1795.8,0
304.2,313.4,1411,54.8,44,77322.8,9.2,2411.2,0
304.2,313.3,1410,51.6,47,72756.0,9.1,2425.2,0
304.1,313.3,1494,39.0,49,58266.0,9.2,1911.0,0
304.1,313.2,1590,43.4,52,69006.0,9.1,2256.8,0
304.1,313.1,1327,54.1,57,71790.7,9.0,3083.7,0
304.1,313.1,1969,20.8,59,40955.2,9.0,1227.2,0
304.0,313.0,1377,56.0,61,77112.0,9.0,3416.0,0
304.0,313.0,1541,45.9,64,70731.9,9.0,2937.6,0
304.0,313.0,1685,28.2,66,47517.0,9.0,1861.2,0
304.0,313.1,1465,41.0,69,60065.0,9.1,2829.0,0
303.9,313.1,1483,47.2,71,69997.6,9.2,3351.2,0
303.9,313.2,1570,40.7,74,63899.0,9.3,3011.8,0
303.9,313.2,1345,48.2,77,64829.0,9.3,3711.4,0
303.9,313.2,1608,40.6,79,65284.8,9.3,3207.4,0
304.0,313.3,1415,52.8,82,74712.0,9.3,4329.6,0
304.1,313.5,1470,45.8,85,67326.0,9.4,3893.0,0
304.1,313.5,1428,39.9,88,56977.2,9.4,3511.2,0
304.2,313.5,1627,32.2,91,52389.4,9.3,2930.2,0
304.2,313.4,1457,49.4,96,71975.8,9.2,4742.4,0
304.2,313.4,1475,40.2,98,59295.0,9.2,3939.6,0
304.2,313.5,1438,50.1,100,72043.8,9.3,5010.0,0
304.2,313.5,1437,47.2,102,67826.4,9.3,4814.4,0
304.1,313.4,1518,42.4,105,64363.2,9.3,4452.0,0
304.1,313.5,1587,33.6,108,53323.2,9.4,3628.8,0
304.1,313.4,1399,43.7,111,61136.3,9.3,4850.7,0
304.1,313.5,1469,44.6,113,65517.4,9.4,5039.8,0
304.1,313.4,1374,56.6,115,77768.4,9.3,6509.0,0
304.0,313.3,1519,36.7,117,55747.3,9.3,4293.9,0
303.9,313.2,1540,44.4,119,68376.0,9.3,5283.6,0
303.9,313.3,1394,51.6,121,71930.4,9.4,6243.6,0
304.0,313.4,1389,45.8,123,63616.2,9.4,5633.4,0
304.0,313.5,1732,26.2,126,45378.4,9.5,3301.2,0
304.1,313.6,1556,37.4,129,58194.4,9.5,4824.6,0
304.1,313.6,1441,43.7,131,62971.7,9.5,5724.7,0
304.1,313.6,1382,46.7,134,64539.4,9.5,6257.8,0
304.2,313.8,1481,44.9,136,66496.9,9.6,6106.4,0
304.2,313.7,2113,18.4,139,38879.2,9.5,2557.6,0
304.2,313.8,1401,53.9,142,75513.9,9.6,7653.8,0
304.1,313.6,1611,31.4,144,50585.4,9.5,4521.6,0
304.2,313.6,1512,33.4,146,50500.8,9.4,4876.4,0
304.2,313.6,1411,46.0,149,64906.0,9.4,6854.0,0
304.2,313.6,1424,43.7,151,62228.8,9.4,6598.7,0
304.2,313.6,1469,40.0,154,58760.0,9.4,6160.0,0
304.2,313.5,1684,29.8,156,50183.2,9.3,4648.8,0
304.2,313.5,1532,41.3,161,63271.6,9.3,6649.3,0
304.2,313.5,1557,37.3,164,58076.1,9.3,6117.2,0
304.3,313.5,1416,48.1,167,68109.6,9.2,8032.7,0
304.3,313.5,1802,25.4,170,45770.8,9.2,4318.0,0
304.3,313.5,2245,15.1,172,33899.5,9.2,2597.2,0
304.2,313.4,1434,42.5,175,60945.0,9.2,7437.5,0
304.1,313.3,1725,28.3,177,48817.5,9.2,5009.1,0
304.2,313.3,1668,35.7,180,59547.6,9.1,6426.0,0
304.1,313.3,1452,43.9,182,63742.8,9.2,7989.8,0
304.1,313.3,1415,50.0,184,70750.0,9.2,9200.0,0
304.1,313.2,1824,25.8,186,47059.2,9.1,4798.8,0
304.1,313.3,1438,45.5,188,65429.0,9.2,8554.0,0
304.1,313.3,1883,24.5,190,46133.5,9.2,4655.0,0
304.2,313.4,1735,28.9,192,50141.5,9.2,5548.8,0
304.3,313.5,1464,36.7,194,53728.8,9.2,7119.8,0
304.3,313.6,1489,40.3,196,60006.7,9.3,7898.8,0
304.4,313.6,1510,38.9,199,58739.0,9.2,7741.1,0
304.3,313.6,1585,32.1,202,50878.5,9.3,6484.2,0
304.4,313.7,1509,35.0,205,52815.0,9.3,7175.0,1
304.4,313.6,1568,39.1,0,61308.8,9.2,0.0,0
304.3,313.5,1525,42.0,2,64050.0,9.2,84.0,0
304.4,313.7,1607,33.5,5,53834.5,9.3,167.5,0
304.5,313.7,1670,32.9,7,54943.0,9.2,230.3,0
304.4,313.6,1585,38.9,9,61656.5,9.2,350.1,0
304.4,313.6,1569,38.4,11,60249.6,9.2,422.4,0
304.4,313.6,1507,43.1,13,64951.7,9.2,560.3,0
304.3,313.5,1452,41.5,15,60258.0,9.2,622.5,0
304.3,313.5,1590,29.8,17,47382.0,9.2,506.6,0
304.3,313.6,1409,56.0,19,78904.0,9.3,1064.0,0
304.3,313.5,2643,12.7,21,33566.1,9.2,266.7,0
304.2,313.4,1644,31.7,23,52114.8,9.2,729.1,0
304.2,313.4,1568,37.6,25,58956.8,9.2,940.0,0
304.2,313.3,1625,37.3,27,60612.5,9.1,1007.1,0
304.2,313.4,1482,41.4,32,61354.8,9.2,1324.8,0
304.1,313.3,1397,49.6,34,69291.2,9.2,1686.4,0
304.1,313.3,1459,50.3,39,73387.7,9.2,1961.7,0
304.2,313.4,1490,44.0,41,65560.0,9.2,1804.0,0
304.1,313.2,1434,50.1,43,71843.4,9.1,2154.3,0
304.1,313.2,2028,18.9,45,38329.2,9.1,850.5,0
304.2,313.3,1464,45.9,48,67197.6,9.1,2203.2,0
304.2,313.4,1713,23.5,50,40255.5,9.2,1175.0,0
304.3,313.4,1624,32.1,53,52130.4,9.1,1701.3,0
304.2,313.4,1421,43.4,56,61671.4,9.2,2430.4,0
304.2,313.5,1546,41.4,58,64004.4,9.3,2401.2,0
304.2,313.4,1639,32.7,63,53595.3,9.2,2060.1,0
304.1,313.4,1696,29.6,65,50201.6,9.3,1924.0,0
304.1,313.3,1470,39.9,70,58653.0,9.2,2793.0,0
304.1,313.3,1480,38.4,72,56832.0,9.2,2764.8,0
304.2,313.4,1329,54.5,75,72430.5,9.2,4087.5,0
304.2,313.4,1740,28.2,78,49068.0,9.2,2199.6,0
304.2,313.5,1739,28.1,80,48865.9,9.3,2248.0,0
304.2,313.5,1390,47.8,83,66442.0,9.3,3967.4,0
304.2,313.4,1740,23.7,86,41238.0,9.2,2038.2,0
304.0,313.3,1844,27.1,88,49972.4,9.3,2384.8,0
304.0,313.1,1388,53.2,91,73841.6,9.1,4841.2,0
304.0,313.2,1517,43.1,96,65382.7,9.2,4137.6,0
304.0,313.1,1450,42.8,101,62060.0,9.1,4322.8,0
304.0,313.2,1584,38.7,104,61300.8,9.2,4024.8,0
304.0,313.1,1720,28.7,106,49364.0,9.1,3042.2,0
303.9,313.1,1586,31.9,108,50593.4,9.2,3445.2,0
303.9,313.0,1901,22.5,110,42772.5,9.1,2475.0,0
304.0,313.0,1397,42.4,113,59232.8,9.0,4791.2,0
304.0,313.0,2012,21.1,115,42453.2,9.0,2426.5,0
304.0,313.0,2354,15.0,117,35310.0,9.0,1755.0,0
304.0,313.1,1648,35.7,119,58833.6,9.1,4248.3,0
304.0,313.2,1632,30.6,121,49939.2,9.2,3702.6,0
304.1,313.2,1427,46.9,123,66926.3,9.1,5768.7,0
304.1,313.2,1452,48.0,126,69696.0,9.1,6048.0,0
304.0,313.2,1416,46.0,128,65136.0,9.2,5888.0,0
303.9,313.1,1310,62.9,130,82399.0,9.2,8177.0,0
304.0,313.1,1408,39.8,132,56038.4,9.1,5253.6,0
303.9,313.1,1668,34.4,137,57379.2,9.2,4712.8,0
303.9,313.0,1551,36.8,140,57076.8,9.1,5152.0,0
303.9,313.0,1517,36.0,142,54612.0,9.1,5112.0,0
303.8,312.9,1570,35.8,147,56206.0,9.1,5262.6,0
303.8,312.8,1428,53.3,152,76112.4,9.0,8101.6,0
303.8,312.8,1503,40.0,154,60120.0,9.0,6160.0,0
303.8,312.8,1416,58.7,156,83119.2,9.0,9157.2,0
303.7,312.7,1396,47.3,158,66030.8,9.0,7473.4,0
303.7,312.7,1335,51.1,161,68218.5,9.0,8227.1,0
303.7,312.6,1671,30.5,163,50965.5,8.9,4971.5,0
303.7,312.7,1989,22.4,166,44553.6,9.0,3718.4,0
303.7,312.7,1468,43.3,168,63564.4,9.0,7274.4,0
303.7,312.6,1711,27.6,170,47223.6,8.9,4692.0,0
303.8,312.7,1488,41.3,175,61454.4,8.9,7227.5,0
303.8,312.7,1664,29.3,178,48755.2,8.9,5215.4,0
303.8,312.7,1507,38.5,180,58019.5,8.9,6930.0,0
303.7,312.6,1466,42.5,183,62305.0,8.9,7777.5,0
303.7,312.5,1433,53.6,185,76808.8,8.8,9916.0,0
303.7,312.5,1397,45.7,187,63842.9,8.8,8545.9,0
303.7,312.6,1429,43.3,189,61875.7,8.9,8183.7,0
303.7,312.7,1572,37.2,192,58478.4,9.0,7142.4,0
303.7,312.7,1532,42.7,194,65416.4,9.0,8283.8,0
303.7,312.7,1316,51.8,197,68168.8,9.0,10204.6,0
303.8,312.8,1420,47.9,200,68018.0,9.0,9580.0,0
303.8,312.9,1589,37.2,203,59110.8,9.1,7551.6,0
303.8,313.0,1365,59.9,205,81763.5,9.2,12279.5,1
303.8,313.0,1633,32.9,207,53725.7,9.2,6810.3,0
303.9,313.0,1626,31.4,209,51056.4,9.1,6562.6,0
303.9,313.1,1665,29.6,0,49284.0,9.2,0.0,0
303.9,313.2,1350,47.2,2,63720.0,9.3,94.4,0
303.9,313.2,1590,31.9,5,50721.0,9.3,159.5,0
304.0,313.2,1437,53.9,7,77454.3,9.2,377.3,0
303.9,313.0,1403,48.3,10,67764.9,9.1,483.0,0
303.9,313.1,1440,41.1,12,59184.0,9.2,493.2,0
303.9,313.1,1343,61.4,14,82460.2,9.2,859.6,0
303.9,313.1,1790,26.7,17,47793.0,9.2,453.9,0
303.8,313.1,2117,18.6,22,39376.2,9.3,409.2,0
303.8,313.1,1458,42.2,25,61527.6,9.3,1055.0,0
303.6,312.9,1381,57.8,27,79821.8,9.3,1560.6,0
303.6,312.9,1450,45.3,29,65685.0,9.3,1313.7,0
303.7,312.9,1461,50.1,31,73196.1,9.2,1553.1,0
303.7,312.9,1511,41.0,33,61951.0,9.2,1353.0,0
303.8,313.1,1394,45.4,36,63287.6,9.3,1634.4,0
303.8,313.0,1499,42.3,38,63407.7,9.2,1607.4,0
303.7,313.0,1457,44.1,40,64253.7,9.3,1764.0,0
303.7,313.0,1753,29.0,42,50837.0,9.3,1218.0,0
303.7,313.0,1694,28.0,44,47432.0,9.3,1232.0,0
303.7,313.1,1683,28.4,46,47797.2,9.4,1306.4,0
303.7,313.1,1496,47.4,48,70910.4,9.4,2275.2,0
303.7,313.1,1721,34.8,50,59890.8,9.4,1740.0,0
303.6,313.0,1593,31.6,52,50338.8,9.4,1643.2,0
303.6,313.0,1575,38.3,54,60322.5,9.4,2068.2,0
303.5,313.0,1465,41.0,56,60065.0,9.5,2296.0,0
303.6,313.1,1405,38.3,58,53811.5,9.5,2221.4,0
303.5,313.0,1902,21.6,60,41083.2,9.5,1296.0,0
303.4,312.9,1422,39.9,63,56737.8,9.5,2513.7,0
303.5,312.9,1332,52.9,66,70462.8,9.4,3491.4,0
303.4,312.9,1307,54.3,68,70970.1,9.5,3692.4,0
303.5,313.0,1322,59.5,71,78659.0,9.5,4224.5,0
303.5,313.0,1547,40.3,73,62344.1,9.5,2941.9,0
303.5,313.1,1897,23.6,75,44769.2,9.6,1770.0,0
303.5,313.0,1403,51.9,77,72815.7,9.5,3996.3,0
303.5,313.0,1393,51.6,80,71878.8,9.5,4128.0,0
303.5,313.0,1482,38.5,82,57057.0,9.5,3157.0,0
303.5,312.9,1572,44.7,84,70268.4,9.4,3754.8,0
303.5,312.9,1544,36.9,87,56973.6,9.4,3210.3,0
303.5,313.0,1492,46.1,89,68781.2,9.5,4102.9,0
303.4,312.8,1513,35.8,92,54165.4,9.4,3293.6,0
303.4,312.8,1449,43.9,94,63611.1,9.4,4126.6,0
303.5,312.8,1877,22.3,96,41857.1,9.3,2140.8,0
303.4,312.8,1376,53.4,98,73478.4,9.4,5233.2,0
303.5,312.9,1883,23.3,100,43873.9,9.4,2330.0,0
303.4,312.8,1518,38.7,103,58746.6,9.4,3986.1,0
303.5,312.9,1438,42.8,106,61546.4,9.4,4536.8,0
303.4,312.9,1389,54.1,109,75144.9,9.5,5896.9,0
303.5,312.9,1504,44.8,111,67379.2,9.4,4972.8,0
303.5,312.9,1275,64.4,113,82110.0,9.4,7277.2,0
303.6,313.0,1534,39.7,115,60899.8,9.4,4565.5,0
303.6,313.0,1396,38.2,117,53327.2,9.4,4469.4,0
303.6,313.1,1395,44.1,120,61519.5,9.5,5292.0,0
303.6,313.0,1617,30.9,122,49965.3,9.4,3769.8,0
303.7,313.1,1423,41.2,124,58627.6,9.4,5108.8,0
303.5,313.0,1606,34.0,126,54604.0,9.5,4284.0,0
303.5,312.9,1501,44.0,128,66044.0,9.4,5632.0,0
303.5,312.9,1618,30.4,130,49187.2,9.4,3952.0,0
303.6,313.0,1522,35.8,133,54487.6,9.4,4761.4,0
303.6,312.9,1480,41.4,135,61272.0,9.3,5589.0,0
303.7,313.0,1469,39.9,137,58613.1,9.3,5466.3,0
303.8,313.2,1381,52.4,140,72364.4,9.4,7336.0,0
303.8,313.2,1525,41.9,145,63897.5,9.4,6075.5,0
303.8,313.2,1732,29.6,147,51267.2,9.4,4351.2,0
303.8,313.1,1523,39.8,150,60615.4,9.3,5970.0,0
303.8,313.1,1422,42.4,152,60292.8,9.3,6444.8,0
303.8,313.2,1506,46.9,154,70631.4,9.4,7222.6,0
303.8,313.2,1531,39.4,159,60321.4,9.4,6264.6,0
303.9,313.3,1507,34.3,161,51690.1,9.4,5522.3,0
303.9,313.3,1526,40.7,164,62108.2,9.4,6674.8,0
303.8,313.3,1406,52.1,166,73252.6,9.5,8648.6,0
303.9,313.3,1567,35.0,168,54845.0,9.4,5880.0,0
303.9,313.4,1464,49.1,171,71882.4,9.5,8396.1,0
303.9,313.4,1442,48.5,174,69937.0,9.5,8439.0,0
303.8,313.2,1336,47.8,176,63860.8,9.4,8412.8,0
303.8,313.2,1379,50.2,178,69225.8,9.4,8935.6,0
303.7,313.1,1406,48.6,183,68331.6,9.4,8893.8,0
303.7,313.1,2130,18.1,185,38553.0,9.4,3348.5,0
303.7,313.1,1355,49.1,188,66530.5,9.4,9230.8,0
303.8,313.2,1710,26.5,190,45315.0,9.4,5035.0,0
303.8,313.1,1309,55.8,193,73042.2,9.3,10769.4,0
303.9,313.1,1491,37.2,195,55465.2,9.2,7254.0,0
303.9,313.2,1481,44.1,197,65312.1,9.3,8687.7,0
303.9,313.1,1425,49.3,199,70252.5,9.2,9810.7,0
303.9,313.2,1680,29.1,201,48888.0,9.3,5849.1,0
304.0,313.2,1612,31.7,206,51100.4,9.2,6530.2,0
304.0,313.3,1530,34.8,211,53244.0,9.3,7342.8,0
304.0,313.2,1481,42.6,213,63090.6,9.2,9073.8,0
303.9,313.2,1422,48.0,215,68256.0,9.3,10320.0,1
303.8,313.0,1427,43.0,0,61361.0,9.2,0.0,0
303.7,312.9,1460,49.8,2,72708.0,9.2,99.6,0
303.6,312.9,1873,23.5,7,44015.5,9.3,164.5,0
303.7,312.9,1566,32.6,9,51051.6,9.2,293.4,0
303.6,312.8,1701,30.8,12,52390.8,9.2,369.6,0
303.6,312.8,1710,27.2,14,46512.0,9.2,380.8,0
303.6,312.8,1689,33.1,16,55905.9,9.2,529.6,0
303.6,312.7,1637,32.9,19,53857.3,9.1,625.1,0
303.5,312.6,1496,39.0,21,58344.0,9.1,819.0,0
303.5,312.7,1402,47.0,23,65894.0,9.2,1081.0,0
303.4,312.7,1363,45.5,26,62016.5,9.3,1183.0,0
303.4,312.7,1576,49.9,28,78642.4,9.3,1397.2,0
303.4,312.7,1357,55.3,31,75042.1,9.3,1714.3,0
303.4,312.7,1399,48.4,34,67711.6,9.3,1645.6,0
303.4,312.8,1526,30.8,37,47000.8,9.4,1139.6,0
303.5,312.7,1694,27.3,40,46246.2,9.2,1092.0,0
303.5,312.7,1420,49.1,42,69722.0,9.2,2062.2,0
303.5,312.7,2116,16.7,45,35337.2,9.2,751.5,0
303.7,312.9,1406,41.9,48,58911.4,9.2,2011.2,0
303.7,313.0,1456,45.5,51,66248.0,9.3,2320.5,0
303.6,312.9,1588,31.9,53,50657.2,9.3,1690.7,0
303.7,312.8,1448,44.5,55,64436.0,9.1,2447.5,0
303.6,312.7,1403,46.2,57,64818.6,9.1,2633.4,0
303.5,312.6,1405,51.6,62,72498.0,9.1,3199.2,0
303.4,312.6,2706,9.8,65,26518.8,9.2,637.0,1
303.3,312.4,1505,38.9,68,58544.5,9.1,2645.2,0
303.2,312.4,1663,33.7,71,56043.1,9.2,2392.7,0
303.3,312.6,1482,44.4,73,65800.8,9.3,3241.2,0
303.3,312.5,1674,32.7,76,54739.8,9.2,2485.2,0
303.4,312.7,1594,32.8,79,52283.2,9.3,2591.2,0
303.5,312.7,1393,49.3,82,68674.9,9.2,4042.6,0
303.5,312.8,1404,55.8,84,78343.2,9.3,4687.2,0
303.5,312.8,1375,45.7,89,62837.5,9.3,4067.3,0
303.5,312.8,1607,38.4,92,61708.8,9.3,3532.8,0
303.4,312.8,1360,50.8,94,69088.0,9.4,4775.2,0
303.5,312.8,1524,39.4,96,60045.6,9.3,3782.4,0
303.4,312.7,1534,35.5,98,54457.0,9.3,3479.0,0
303.3,312.7,1262,63.8,100,80515.6,9.4,6380.0,0
303.3,312.6,1623,34.6,102,56155.8,9.3,3529.2,0
303.3,312.7,1642,33.6,104,55171.2,9.4,3494.4,0
303.4,312.8,1622,35.1,107,56932.2,9.4,3755.7,0
303.5,312.9,1530,34.5,110,52785.0,9.4,3795.0,0
303.4,312.8,1590,36.3,113,57717.0,9.4,4101.9,0
303.4,312.7,1589,34.0,116,54026.0,9.3,3944.0,0
303.4,312.6,1462,37.5,118,54825.0,9.2,4425.0,0
303.3,312.5,1328,49.8,120,66134.4,9.2,5976.0,0
303.3,312.6,1692,29.0,125,49068.0,9.3,3625.0,0
303.3,312.5,1968,20.6,130,40540.8,9.2,2678.0,0
303.3,312.6,1827,24.2,132,44213.4,9.3,3194.4,0
303.3,312.6,1397,47.1,137,65798.7,9.3,6452.7,0
303.3,312.6,1463,44.0,140,64372.0,9.3,6160.0,0
303.3,312.7,1643,30.7,142,50440.1,9.4,4359.4,0
303.2,312.6,1281,57.0,144,73017.0,9.4,8208.0,0
303.2,312.5,1518,39.9,146,60568.2,9.3,5825.4,0
303.2,312.6,1601,35.3,148,56515.3,9.4,5224.4,0
303.1,312.6,1548,36.4,150,56347.2,9.5,5460.0,0
303.1,312.6,1404,40.6,152,57002.4,9.5,6171.2,0
303.1,312.5,1766,26.7,157,47152.2,9.4,4191.9,0
303.1,312.5,1667,30.0,160,50010.0,9.4,4800.0,0
303.0,312.5,1507,37.9,163,57115.3,9.5,6177.7,0
303.0,312.4,1627,37.1,168,60361.7,9.4,6232.8,0
302.9,312.3,1435,47.7,173,68449.5,9.4,8252.1,0
302.9,312.3,1509,46.8,175,70621.2,9.4,8190.0,0
302.9,312.3,1809,25.0,180,45225.0,9.4,4500.0,0
302.9,312.3,1515,40.8,183,61812.0,9.4,7466.4,0
302.9,312.3,1530,34.9,185,53397.0,9.4,6456.5,0
302.8,312.3,1336,57.5,187,76820.0,9.5,10752.5,0
302.9,312.4,2030,19.1,192,38773.0,9.5,3667.2,0
302.9,312.4,1550,36.9,194,57195.0,9.5,7158.6,0
302.9,312.4,1446,41.7,196,60298.2,9.5,8173.2,0
302.8,312.3,1494,37.5,198,56025.0,9.5,7425.0,0
302.8,312.4,1651,27.0,200,44577.0,9.6,5400.0,0
302.9,312.4,1698,33.8,202,57392.4,9.5,6827.6,0
302.8,312.3,1504,40.3,204,60611.2,9.5,8221.2,0
302.9,312.4,1421,46.0,206,65366.0,9.5,9476.0,0
302.9,312.3,1754,26.9,209,47182.6,9.4,5622.1,0
302.9,312.2,1469,42.0,214,61698.0,9.3,8988.0,0
302.8,312.2,1433,50.0,216,71650.0,9.4,10800.0,0
302.8,312.3,1432,49.0,218,70168.0,9.5,10682.0,0
302.8,312.3,1366,49.1,221,67070.6,9.5,10851.1,0
302.8,312.3,1483,47.2,223,69997.6,9.5,10525.6,0
302.7,312.2,1572,34.4,228,54076.8,9.5,7843.2,0
302.8,312.2,1481,40.2,230,59536.2,9.4,9246.0,0
302.8,312.3,1473,42.6,232,62749.8,9.5,9883.2,0
302.8,312.3,1262,70.5,234,88971.0,9.5,16497.0,1
302.8,312.4,1529,36.8,237,56267.2,9.6,8721.6,0
302.8,312.4,1523,39.7,239,60463.1,9.6,9488.3,0
302.8,312.3,1416,42.7,241,60463.2,9.5,10290.7,0
302.9,312.4,1923,23.9,244,45959.7,9.5,5831.6,0
302.8,312.4,1411,53.8,246,75911.8,9.6,13234.8,1
302.7,312.4,1477,46.3,251,68385.1,9.7,11621.3,1
302.6,312.3,1454,54.8,253,79679.2,9.7,13864.4,1
302.7,312.3,1421,48.5,0,68918.5,9.6,0.0,0
302.7,312.3,1858,25.4,2,47193.2,9.6,50.8,0
302.8,312.5,1422,46.1,4,65554.2,9.7,184.4,0
302.7,312.4,1444,48.7,9,70322.8,9.7,438.3,0
302.7,312.4,1360,47.8,11,65008.0,9.7,525.8,0
302.7,312.4,1954,24.8,13,48459.2,9.7,322.4,0
302.6,312.4,1628,33.0,15,53724.0,9.8,495.0,0
302.7,312.4,1433,44.2,17,63338.6,9.7,751.4,0
302.7,312.5,1417,51.5,19,72975.5,9.8,978.5,0
302.8,312.6,1462,39.4,22,57602.8,9.8,866.8,0
302.9,312.6,1328,59.9,24,79547.2,9.7,1437.6,0
302.7,312.5,1527,36.4,26,55582.8,9.8,946.4,0
302.6,312.3,1534,34.3,31,52616.2,9.7,1063.3,0
302.6,312.4,1410,50.3,33,70923.0,9.8,1659.9,0
302.6,312.3,1660,30.3,36,50298.0,9.7,1090.8,0
302.6,312.4,1386,45.8,38,63478.8,9.8,1740.4,0
302.6,312.4,1398,41.6,40,58156.8,9.8,1664.0,0
302.6,312.3,1321,53.4,42,70541.4,9.7,2242.8,0
302.6,312.3,1512,34.2,44,51710.4,9.7,1504.8,0
302.6,312.3,1566,36.6,46,57315.6,9.7,1683.6,0
302.7,312.4,1422,44.5,49,63279.0,9.7,2180.5,0
302.6,312.3,1647,31.8,52,52374.6,9.7,1653.6,0
302.6,312.2,1377,45.5,54,62653.5,9.6,2457.0,0
302.5,312.2,1775,27.9,56,49522.5,9.7,1562.4,0
302.6,312.3,1554,42.0,58,65268.0,9.7,2436.0,0
302.7,312.4,1423,51.9,60,73853.7,9.7,3114.0,0
302.7,312.4,1453,47.3,62,68726.9,9.7,2932.6,0
302.8,312.4,1590,34.4,64,54696.0,9.6,2201.6,0
302.8,312.5,1694,28.4,66,48109.6,9.7,1874.4,0
302.8,312.5,1462,43.4,68,63450.8,9.7,2951.2,0
